0,0,0,0,0
83,2022/3/2 17:43,23.567339999999998,119.5729,金醬府
84,2022/3/3 12:21,23.56718,119.56441000000001,台灣大餅早午餐
85,2022/3/3 17:39,23.57536,119.57441999999999,味真香新港鴨肉羹臭豆腐
86,2022/3/4 17:20,23.56542,119.56562,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配)
87,2022/3/5 17:25,23.56843,119.56965,無名麵食館
88,2022/3/6 17:39,23.56406,119.58901000000002,回鄉餐館-(義大利麵 濃湯 炒飯 便當)
